receipt_id,debt_amount,date_the_debt_began
3174,1870.1,1994-09-28
2526,1835.0,2019-06-19
1261,8912.9,2020-12-05
5554,920.3,2009-06-27
7855,6928.6,2012-10-16
3343,4815.0,1994-10-29
5648,4382.8,2007-08-19
7275,1764.6,1971-10-03
3509,11505.6,1992-09-20
4594,19095.2,1970-08-29
2903,511.8,2000-06-19
6947,7929.7,1973-02-26
2393,10169.6,2001-01-29
1419,9139.1,1995-11-30
6044,1210.4,1976-05-14
5141,6093.0,2004-06-09
6647,1958.7,2003-08-02
264,15308.5,1978-11-17
5051,10525.7,2017-03-10
1423,14400.8,2017-05-10
7179,7955.8,2010-04-15
2115,15113.6,1976-03-31
1368,15858.4,2009-05-03
4672,17063.0,2004-07-02
1618,16325.1,1972-04-01
7460,10368.8,2003-07-19
4523,7990.8,2018-11-30
7949,15139.7,1988-06-08
6671,2668.1,2010-09-04
5934,7413.5,2011-11-28
759,2634.6,1987-07-29
2503,7360.5,1989-01-08
638,12323.8,1987-07-19
5393,10023.3,2015-08-26
3990,11715.4,2010-04-11
3788,4630.1,1980-09-27
385,7465.7,1993-09-27
7078,3344.0,1997-11-24
6986,16741.8,1995-01-24
7502,12457.5,1994-07-19
7759,18032.2,2020-06-02
4749,3853.4,2019-02-10
2489,3256.5,1986-03-15
2886,14783.2,2006-12-24
5621,17993.7,2009-01-21
2823,8440.0,1985-03-08
907,2719.6,1975-04-17
3939,5351.1,1993-08-28
1252,7852.6,2007-06-01
3483,9580.2,2006-10-29
5770,1397.0,2005-02-11
3049,834.4,1991-06-15
2032,8132.7,1998-01-08
3340,5620.9,2005-06-21
6372,1720.4,1994-08-12
4821,10290.1,2021-03-20
3606,1586.8,2007-01-17
5436,19125.3,2021-05-21
3715,12925.5,2009-06-23
7195,15603.7,1982-02-28
7774,3441.0,1978-07-17
3407,2591.3,2007-04-27
5608,11300.7,2018-06-14
1428,19391.1,1980-07-14
3215,8214.7,1981-03-14
5472,19774.2,1973-05-23
6834,6606.0,2014-06-21
1023,1799.3,2001-06-09
5155,9466.9,2017-01-19
6582,11325.0,1995-11-03
5376,1201.6,1976-10-10
4882,1238.9,1984-01-25
1027,8846.2,1991-05-29
2605,14509.4,1986-03-01
3906,16832.5,2003-11-26
325,19599.2,1989-05-10
2244,8109.8,2017-03-30
1571,6103.3,2015-03-14
475,4659.3,1974-03-29
6134,15276.7,2023-08-09
5876,2929.7,2000-07-24
1709,1913.7,1976-04-27
7965,16940.9,1980-09-18
2835,3445.3,2001-04-05
1511,4024.1,1979-12-04
7506,16138.3,1973-01-24
3444,14060.5,1975-05-28
3664,12514.8,2000-02-20
2500,14939.8,1987-12-11
4487,5427.3,1979-01-22
7829,14255.0,1995-08-26
4849,7226.7,1990-03-12
6794,13213.9,1982-02-23
4494,12703.0,1986-01-02
2400,4282.5,2004-06-16
347,4727.6,2017-04-10
260,7106.2,2015-12-25
3368,16557.7,1993-01-23
3155,1445.6,1976-09-11
2358,9466.3,1980-01-25
6260,14640.7,2003-09-18
2799,18194.7,2010-12-04
6024,2450.6,2018-06-18
5822,2658.7,2019-01-06
7494,13262.3,2019-09-18
2168,5842.3,1993-07-22
1499,7152.5,1979-04-27
1585,12441.2,1971-06-13
2439,18554.5,1970-06-14
6769,4560.2,1996-03-15
6153,5224.4,1975-08-23
3370,17460.4,1989-11-24
3176,8311.0,1999-05-15
2528,11788.4,1978-05-28
983,12700.8,1999-01-22
3072,11093.5,1993-01-30
6902,1750.1,1982-07-15
2271,14186.0,1975-04-22
2002,2704.6,2005-01-18
4662,16147.5,1981-12-08
85,8683.4,1989-10-10
2857,3114.8,1993-12-19
1089,6815.6,1970-02-12
2463,8728.3,1989-11-01
4527,11348.7,1972-09-10
7724,4670.8,1972-10-01
3357,12929.7,2008-01-12
2642,1161.8,1996-11-27
7367,6757.8,2009-08-05
565,6244.5,1996-06-21
1923,17031.2,1973-02-05
5473,13775.3,2000-10-27
6058,16065.4,1975-01-04
2659,18697.1,2023-09-15
6542,4098.0,1995-06-28
4482,15921.2,1993-03-19
384,7085.9,1982-01-14
4598,17171.6,1986-11-04
6789,17822.2,1973-08-21
4352,16586.6,1986-09-22
75,8049.2,1985-09-02
967,1884.5,1984-04-07
6572,4767.3,2008-03-30
3877,17432.5,2010-04-14
6554,6521.0,2018-07-19
7658,7203.1,2012-02-29
6369,13968.3,2022-04-11
6244,1308.1,2017-08-23
645,15449.5,1971-10-13
3742,6129.3,2001-01-18
456,6723.6,2017-08-30
980,18804.6,1998-05-12
124,14899.2,1986-03-10
1218,11910.4,1995-04-08
1618,5906.7,2012-03-03
3168,10498.7,2010-01-14
7437,13106.1,2010-10-29
6849,18991.3,1996-06-12
6866,14698.2,2004-04-28
5229,10907.7,2006-04-15
6246,14489.2,2009-02-11
4833,19354.1,2001-02-24
64,4664.7,1985-09-02
6136,15655.0,1992-03-28
424,4557.0,1993-01-15
5676,6655.3,2001-10-11
2253,10314.0,2003-01-01
6712,6456.9,1989-06-05
314,13522.8,1989-10-29
5060,1759.5,2022-01-20
5680,1313.6,2013-03-06
302,18147.1,1974-03-15
2491,16785.8,2008-09-12
2475,15943.8,1986-05-27
7365,18772.8,1993-12-28
5896,17064.8,2017-11-03
3187,8918.2,1972-01-19
6429,1439.6,1990-05-09
5890,6223.4,2011-02-28
3058,11224.2,1973-03-25
4856,16339.9,1977-04-20
1963,6501.2,1997-03-28
5368,5015.3,2023-02-08
6221,3300.5,2001-09-10
1752,19503.2,1996-11-29
7827,8988.8,2014-11-26
2363,18472.2,1987-02-23
2466,10615.5,1986-06-16
7672,11927.7,2013-04-12
5744,1943.1,2016-05-31
3467,15282.5,2020-05-09
228,11022.5,1970-12-26
5101,8398.9,1982-02-27
3664,9542.8,2017-04-03
5258,13893.9,2015-09-14
945,19523.6,2007-10-13
1796,4411.4,1991-08-25
6643,3709.1,2021-01-14
7568,6996.5,1989-03-21
1177,14484.0,2005-06-11
7305,18823.6,1997-07-24
4891,15849.6,1991-09-16
4828,19757.1,1971-04-20
4050,17392.6,2007-05-24
5576,18141.2,2003-04-17
6127,8806.4,2022-11-18
678,5495.8,1999-07-15
7283,8453.5,2003-08-22
7969,13998.7,1970-10-22
2869,5491.6,1993-11-21
3095,13224.7,1981-12-02
58,12877.4,1999-11-19
6630,8785.1,2021-10-12
7732,11940.4,2018-09-17
7153,1065.2,1970-04-28
5493,772.3,1996-09-14
4602,7619.9,1998-01-24
4244,18540.5,1971-06-13
5581,11003.0,1974-02-18
6353,19464.9,2015-08-21
694,19255.4,1995-01-14
7022,11455.7,1976-10-26
51,12783.9,1972-02-12
5605,16824.3,1983-08-21
1547,12974.6,1999-07-27
6907,15998.5,2015-03-09
4288,626.8,2005-04-18
7868,17259.5,2006-08-20
4344,8317.5,1998-02-02
4712,7550.9,1990-07-23
4473,14847.0,2019-05-10
2290,14627.0,1998-07-29
1401,11000.3,1986-03-22
7852,9732.2,1991-12-26
1607,5541.2,1981-10-31
6214,4841.5,1975-06-03
3053,12685.4,1980-03-30
7352,6477.5,1987-05-27
2296,18369.2,1984-05-28
947,2867.0,2013-06-19
2116,9388.8,2014-11-07
833,1575.2,2006-04-28
7580,1841.4,2018-10-22
2608,3795.9,1979-12-13
1450,9233.6,2012-12-01
1507,4921.6,1979-04-28
1523,9853.4,1982-04-02
5103,6664.3,2017-05-06
6869,4932.4,1976-01-13
573,11966.6,1971-09-19
7062,19830.5,1979-02-05
4001,3697.6,1977-04-24
4162,3843.9,1987-06-30
417,4504.8,2017-07-19
5297,7646.7,1998-03-09
7190,6416.9,2011-07-04
5224,6621.2,1991-09-04
7005,8650.2,1984-11-13
474,2968.7,1984-12-24
3763,10007.1,2018-07-21
563,15623.0,2013-07-29
2526,9630.5,1990-03-15
5079,4195.7,2016-07-21
7630,16331.2,1983-01-27
1974,2431.1,2013-07-12
3746,15009.8,1980-10-14
529,10579.2,1978-12-07
7842,17928.0,2006-08-18
2956,14796.5,1988-07-26
3933,3472.9,1985-07-30
2401,16054.4,2000-01-28
6371,9656.7,1998-12-13
1241,2260.0,1973-12-06
5188,13366.1,2009-12-23
664,14431.8,1985-11-08
2891,4051.1,1981-05-25
3266,18418.9,2010-05-22
3812,1353.5,1977-06-13
6412,2843.5,1996-08-04
2633,1620.7,1972-01-18
5236,15352.6,1983-02-26
5840,14209.0,1994-11-13
3510,12368.1,1984-08-25
816,2768.8,1971-08-29
2042,19654.0,2000-11-12
7574,15812.1,1983-10-10
2089,10029.5,2005-10-26
403,8166.4,2017-07-03
6100,1847.6,2014-03-12
4985,19988.4,1973-07-01
3326,14049.7,1976-02-13
4260,4883.5,2015-07-13
3799,19266.4,2023-02-21
4619,7619.2,1988-11-03
4966,4498.6,1981-03-26
4290,8957.4,2021-11-12
2016,18466.0,2018-11-21
1969,10401.6,1997-11-18
4896,4515.5,2004-05-20
4362,2911.9,1994-04-19
5856,9464.2,1977-08-16
7757,2333.6,2006-09-16
1093,9154.5,2000-01-18
3813,8294.6,2015-02-05
6294,1667.5,1990-01-22
3277,15170.6,1986-09-08
1445,17392.0,2021-10-30
5145,4775.6,1986-02-27
225,18227.1,1974-11-14
7368,11369.3,1979-12-11
770,7269.2,1990-06-21
3715,14862.0,1996-06-01
7814,2383.1,1991-07-14
6816,3918.3,1977-08-07
1436,5194.4,1979-06-02
5877,4951.9,1981-11-01
2296,7047.9,1989-06-03
6099,10596.3,1972-02-21
904,1214.8,1979-09-18
7315,17599.9,2016-02-14
6927,1071.3,1975-02-02
3068,4673.8,2013-04-14
6881,15308.1,2015-09-15
1692,19740.8,2013-06-24
5759,2845.7,1989-01-12
391,18408.1,1973-01-15
3280,7072.7,2018-12-01
1948,17405.5,2014-01-15
537,4808.1,2012-10-30
1891,11237.4,2014-12-26
5352,18100.1,1995-05-03
1242,2378.3,1995-06-03
5716,14515.0,1981-09-25
2837,19206.5,2003-01-17
2161,2767.3,2013-04-09
658,4527.4,2005-10-12
7258,17786.3,1998-07-25
6776,829.7,2001-05-16
1962,2233.2,1983-02-10
5196,16297.1,2007-04-17
515,5589.6,2016-07-16
6019,2023.7,1981-10-18
5273,19155.1,2016-07-28
4641,8276.6,2007-10-01
1651,1930.1,1994-12-27
1956,6286.4,1978-07-13
6160,15230.5,2000-05-17
545,8490.0,2006-09-02
1319,10805.5,1978-03-06
654,4175.3,2021-12-31
7274,13854.2,2009-10-07
6235,10973.0,2016-07-26
1101,19387.6,2020-02-04
421,8199.5,1973-03-07
4527,18692.5,1983-06-16
6205,11894.0,1984-07-26
3652,10309.1,2008-05-09
7572,11230.7,2000-08-14
136,8710.4,1977-04-09
7321,1566.4,1987-08-19
3423,10981.4,1988-08-16
4478,15863.6,2020-02-28
2173,1778.4,1994-05-10
1837,16625.6,1972-09-12
6327,15926.2,1982-07-03
2103,9842.0,1995-11-20
7658,14982.8,2003-03-09
345,733.5,2015-04-12
463,13344.4,2014-04-16
6911,10704.8,2019-07-26
2347,1961.2,1993-12-01
1712,13705.9,1971-05-23
6607,8435.5,2013-07-12
1825,13410.7,2012-06-18
1040,626.8,2016-05-04
1094,15719.8,1976-04-17
1008,16485.9,2005-02-13
6027,1441.3,2014-09-05
7861,9519.5,2009-01-16
4726,14064.7,2002-05-02
6359,6563.9,2022-05-24
5600,11167.1,1978-03-16
1559,19002.2,2006-09-20
4124,16971.1,2013-06-19
4352,6081.1,2023-03-22
1786,18610.2,2015-02-22
6180,3241.5,2014-08-08
1346,2337.9,1976-01-10
6920,2878.6,2007-01-16
3164,2601.9,1992-10-01
2460,2810.1,2014-02-05
1306,13925.6,1972-07-19
2616,3705.2,1984-09-23
961,12685.8,2018-03-01
1455,11258.2,2006-07-09
323,18516.0,1982-01-07
275,19783.4,2001-05-06
7660,9196.2,1996-07-07
3753,10856.6,1988-10-10
1809,17112.6,1995-06-18
6952,15591.6,1977-07-28
4882,11296.8,1974-02-21
2682,13071.1,2008-11-23
5063,4282.0,1983-11-17
5973,16395.9,2005-12-28
6015,8308.9,1986-04-13
4830,6153.5,2019-03-09
4956,8572.3,1977-01-25
3775,2054.3,1983-10-13
2583,13425.5,2007-10-01
7141,9005.3,1999-09-01
3955,1176.4,1972-06-25
6649,19067.8,2007-10-10
3648,10378.5,2016-02-24
1260,5654.0,1986-11-16
6026,19689.2,1999-01-05
2881,10582.3,2023-01-21
2541,14497.2,1975-12-31
5864,2204.5,2011-07-13
2146,8049.3,1979-10-19
7660,8505.3,2007-03-22
3516,15538.4,2012-08-11
6865,19692.4,1985-07-27
3295,2863.7,1982-08-24
4002,4734.5,2004-06-03
888,17771.6,2018-05-23
6383,15049.9,2009-06-11
1963,3832.4,1984-05-23
277,8595.2,1999-09-17
2730,11142.6,1971-08-03
4974,7039.3,2020-05-15
3588,6867.6,1989-02-27
1520,4772.9,1978-01-26
7748,19240.0,1990-04-28
7446,4497.9,1994-12-18
3273,19602.6,2018-06-20
2504,15613.3,1972-10-07
1001,18032.3,1988-10-19
3596,1198.9,2020-10-22
2779,4353.8,2012-01-02
4018,18226.1,1980-05-30
2954,1662.2,1999-01-24
3650,13652.2,1979-12-29
6804,9071.5,1978-03-14
1968,13613.4,2009-03-28
5512,9858.2,1998-09-19
6567,5610.9,1988-01-09
7290,8221.6,2022-11-03
6354,2695.7,2011-10-29
3784,13737.1,2021-06-24
7200,3065.3,1987-01-12
4114,18998.9,2017-06-17
877,13206.6,2013-01-26
1753,8385.8,2018-10-18
5921,17832.6,1996-09-08
879,11636.5,2013-09-08
6272,7531.2,1972-09-13
6003,18616.5,1984-12-02
4361,13379.8,2006-04-15
2762,3458.0,2020-04-13
2699,19428.6,1980-08-05
6509,3858.1,1977-02-05
7496,11294.8,1991-06-10
6704,1454.9,2009-03-20
2341,8401.0,2004-08-12
4809,10139.9,1988-08-29
2784,10218.8,2015-09-21
5211,12674.3,1974-08-04
5746,4256.5,1979-12-03
6111,10770.5,1972-07-23
5653,13167.3,1987-05-30
692,8348.7,1981-04-01
4390,901.9,1999-04-25
4925,9249.2,1988-11-22
1488,14259.0,1975-09-14
2773,8873.0,2019-12-04
5993,6014.4,2004-07-15
4188,19424.1,1973-10-11
1874,4911.4,2001-01-19
6736,10074.0,2011-12-04
2158,15304.1,1973-09-20
2529,6959.2,1976-05-27
3549,19078.2,1981-02-01
7207,15643.0,2005-09-12
2719,14737.7,1992-03-21
6496,7679.0,1976-02-16
6674,9749.5,1984-09-08
7090,7002.1,2011-05-31
2429,16776.8,1995-11-10
3588,11454.4,2021-01-19
1891,14536.0,1971-02-22
5407,8411.0,1983-05-24
4323,6715.5,1982-11-02
3266,8392.8,2015-05-04
4760,18575.0,2022-04-07
1225,749.0,1979-01-16
5400,10477.2,2020-11-04
7325,2080.7,2004-01-23
2861,11668.1,1972-01-02
715,4517.9,1993-10-09
5328,4577.1,1983-09-10
6524,7194.6,2012-04-13
4023,10470.1,1999-06-27
381,7415.8,1985-05-13
3455,18115.0,1998-08-23
3717,10561.8,1977-08-29
4696,1024.8,2003-03-14
672,4293.6,2008-09-29
7655,3163.6,1982-08-29
4677,17349.5,1971-02-15
2495,17988.6,1990-10-31
6818,11325.5,1985-02-03
3165,559.5,1994-03-05
7581,12743.6,1974-10-16
5385,1392.3,1996-02-23
3875,8760.0,2009-08-15
5737,14011.8,1973-12-09
740,6867.4,2015-01-25
4567,19391.1,2005-08-05
4989,19268.4,1995-08-13
792,5739.7,2014-08-15
7566,11574.5,2002-07-13
1011,11668.5,2015-08-21
1158,9226.8,2015-04-04
5435,1870.2,2011-01-09
1769,11660.3,1998-11-26
5934,13871.4,1996-05-11
7363,2147.7,1971-06-27
3961,17940.1,1993-09-25
3060,19080.4,2023-06-07
351,9223.4,1970-04-29
3539,11171.9,1999-10-22
4632,5383.3,2003-06-29
6866,16748.7,2008-08-01
968,5795.5,1971-10-04
2650,10178.7,2013-10-07
6702,9915.9,2011-08-19
7772,10797.2,1998-05-25
5180,8314.6,1988-07-22
7321,9955.6,2014-04-23
320,12997.0,1995-08-13
2386,15425.1,1992-09-07
5421,6192.7,2015-08-20
4938,2921.6,1981-04-18
751,12075.9,2003-07-19
5039,11651.6,1981-12-17
5867,1699.5,1982-11-01
2942,17822.0,1991-07-31
6491,16538.6,1995-12-24
834,10240.7,2010-12-18
6132,4999.5,2000-06-22
4321,11930.0,1999-11-17
7512,1895.9,2009-10-21
5836,13768.5,1980-08-09
5867,11554.1,1997-10-28
4855,5395.2,1979-09-23
3113,19851.4,1973-04-25
3770,4015.7,1985-12-31
4694,8762.6,2003-09-28
6498,10465.8,1990-08-12
4052,991.0,2012-03-16
2851,14287.0,1975-02-18
5222,7153.0,2013-10-04
2341,8435.8,1994-01-05
4295,12073.3,2012-08-13
2507,15892.6,1982-12-31
4203,11533.0,2023-10-30
3382,6666.0,2006-05-22
4083,7692.9,2013-08-24
1201,3888.1,2010-12-05
6790,1953.8,1985-12-26
5694,14687.0,2019-10-10
5382,4171.1,1987-04-30
3376,6316.5,2009-02-02
3784,13165.9,1977-11-28
4072,19567.6,2022-11-20
3392,16999.5,1972-01-18
5651,2327.3,1992-02-02
3692,8516.0,1991-09-15
3109,14419.7,1979-06-09
1482,2909.8,1980-06-08
5526,5840.8,1991-02-25
7732,6610.0,2010-07-19
4943,15472.7,1992-08-22
4505,9959.1,1979-09-19
1843,6772.0,1982-12-24
220,2605.5,1993-02-14
4842,7343.4,2002-06-06
5637,15257.7,1976-01-11
1096,12966.9,2001-05-14
3295,5601.9,1975-10-23
7692,7256.0,2013-07-15
2473,12359.0,1991-02-28
2752,1017.8,1985-01-24
93,16687.1,2005-06-18
470,18936.2,2009-08-09
7525,3132.5,1990-12-08
333,10785.6,1990-08-30
7196,15383.6,1995-08-25
7238,16655.1,1991-04-30
4877,3998.7,1974-08-18
3974,9780.0,2004-03-16
7241,680.8,2021-02-05
3132,19084.1,2017-06-06
5779,8273.7,1977-07-24
1126,8057.3,1995-03-10
5085,12271.2,2007-01-25
1221,19005.3,1996-05-18
576,1879.5,1981-12-26
5160,8415.4,1973-12-14
7695,16797.6,1974-12-22
5349,10062.4,1974-03-05
6456,5143.8,1991-06-28
4879,12437.8,1979-12-14
7355,16415.1,1995-11-25
488,9126.8,2002-12-08
4616,6744.3,2017-10-06
7724,14278.6,1992-12-10
79,17796.5,1994-08-03
4276,15827.7,2021-02-09
4856,5097.6,2001-06-24
7436,8287.7,1992-04-09
6456,18764.8,1971-11-19
6719,1302.1,1981-05-01
4241,14077.9,1998-07-29
7180,10438.4,2014-01-08
1422,13844.6,1974-03-01
6540,3504.4,1996-05-11
1487,621.1,1994-07-17
2167,1139.3,1981-07-24
5489,756.1,1987-07-09
5156,951.6,2018-05-15
2470,6296.6,2001-03-19
2976,18931.1,1994-10-09
7107,15082.1,1977-08-08
2517,16242.5,1981-11-29
5891,7161.3,1981-01-30
898,11091.4,2017-10-10
4123,10450.7,1984-07-18
7452,12894.2,2006-02-13
4291,15681.0,2003-09-30
5722,13796.4,1996-03-24
56,5926.4,2012-09-10
1066,3672.3,2003-05-01
442,17988.8,1978-12-18
7681,6815.3,1991-07-21
7220,6120.5,1973-01-10
1213,8221.4,1977-03-27
476,6211.7,1977-11-07
895,1525.8,1973-07-16
3864,9571.2,1984-02-25
4375,12647.2,2002-05-13
7793,6211.3,2018-03-29
359,8338.4,2012-12-30
5746,7909.0,2018-03-20
4593,18538.8,1972-05-21
3139,16311.1,2005-08-27
152,5068.6,2018-09-20
4192,15570.8,2006-07-21
3029,19151.8,2010-12-08
2980,16945.6,1977-01-04
2445,2360.8,1978-12-03
6004,9292.2,2013-05-23
1696,5057.3,1990-04-21
5156,13039.9,2011-08-28
7277,7241.1,2000-05-16
4026,18980.2,1976-05-31
1099,13305.0,2003-08-03
4536,5186.9,1982-10-08
3014,5486.0,2005-02-08
3245,19504.5,2012-08-10
6470,4297.3,1982-02-26
1754,17161.6,1986-06-18
3353,13503.6,2023-01-25
6340,2104.0,1979-07-15
2356,1623.7,2011-02-08
5997,7616.0,1999-01-18
540,14804.3,2018-07-28
6363,788.6,2002-09-09
3256,675.6,2008-08-12
5432,12773.3,2009-09-03
4773,7157.5,1970-03-27
5520,9419.4,1972-07-26
1824,11868.1,1990-12-16
5611,4905.9,1986-12-17
4980,1844.6,1981-12-30
3249,3507.3,2016-06-13
5457,13198.0,2015-07-02
398,13024.2,1998-12-02
7047,10959.9,1993-07-30
4238,12807.8,2020-08-08
2105,2614.9,1998-02-01
7724,2707.5,2003-08-16
1976,15589.7,2021-12-18
1719,10999.8,2005-12-28
922,4684.3,2010-03-14
7197,16795.5,1992-02-27
4786,19448.6,1973-10-08
5771,5216.8,1984-12-14
2208,14376.4,1990-12-27
6808,8260.7,1998-12-01
2603,4540.0,1980-11-07
5790,10692.6,2008-09-10
2591,7536.5,2012-09-14
7334,16847.3,1988-12-24
4379,13395.1,2021-01-16
6215,1146.4,2023-03-19
1770,6658.0,1990-07-11
4170,18244.9,1970-01-06
7239,2094.0,2023-11-22
5932,14617.6,2023-01-05
4066,12620.1,2003-09-15
1509,642.9,2005-04-17
5873,14151.7,1979-12-11
2137,19002.0,1978-09-17
2300,8749.4,1995-11-23
861,2259.1,1980-01-04
5764,12831.9,2019-09-17
348,5534.9,1971-09-03
3130,2350.9,1985-07-26
3196,714.2,2003-06-16
489,14515.4,2009-08-24
7541,8274.5,1979-12-26
3772,2704.4,1990-09-29
4890,11586.9,2007-02-07
930,14643.8,2020-04-02
3904,6723.6,2009-09-10
401,796.3,2020-08-05
7389,17811.7,2004-09-10
7378,1399.6,1998-01-18
4044,2310.4,1981-08-09
2382,7731.2,1980-11-24
6201,13287.7,2016-01-29
3831,4026.9,1989-05-24
3745,3092.3,1978-08-31
3460,4221.8,2012-05-23
6576,13324.8,1970-12-08
5988,17171.0,2006-07-13
738,10177.0,1999-03-15
2808,11503.6,1989-08-15
3134,2421.8,2010-11-28
7371,15840.0,2004-11-29
3505,8846.1,1987-06-04
1220,8187.9,1973-05-11
5326,5636.4,2016-01-29
6103,12420.9,1975-07-11
5395,13184.5,2015-11-16
1083,11350.2,2009-09-18
7612,16737.9,1999-10-17
7552,7255.2,1985-05-12
4128,17546.1,1993-02-24
1066,9667.4,2001-12-26
3018,9974.8,1981-10-29
3311,7070.8,1971-07-24
5988,9288.1,2012-11-30
5169,15672.7,2017-03-01
7050,19099.9,2003-05-12
7001,11673.9,2016-01-02
6213,17224.0,1970-10-09
365,4889.4,1973-07-11
6713,2270.3,2001-09-04
7807,721.1,1980-03-04
7302,6310.9,1998-04-11
4865,8281.7,1990-01-04
4732,12468.7,2021-11-20
5657,10264.2,1974-06-16
5497,7984.4,1981-03-14
7112,18338.4,1991-11-02
7112,5507.6,2020-05-16
3676,4194.4,1996-09-24
4268,5974.7,1990-05-03
6274,9627.7,2018-07-08
5940,8815.3,2003-01-25
128,13158.6,1984-10-21
6872,11155.8,1992-02-10
2760,14144.3,2015-06-23
977,17940.4,2011-11-20
1539,17281.4,1983-07-25
375,18005.1,2006-11-11
1552,10259.7,1979-03-16
4294,8007.7,1980-07-29
2906,14161.7,2001-03-12
7655,2806.6,1974-06-02
2601,13297.7,2007-03-06
4252,12025.5,2012-05-25
1237,14576.8,1972-04-30
6266,8349.2,1973-12-19
4923,3540.2,1982-08-28
2203,3898.7,1970-09-05
6783,17408.2,1999-09-16
5462,18558.4,1999-02-19
6933,7797.9,1991-02-07
1963,19783.9,2001-04-21
5699,14857.5,2008-08-23
6842,19497.3,1974-11-04
3920,6767.1,2013-09-02
2622,13814.2,2007-08-24
2857,9799.6,2003-12-11
2057,4624.1,2004-12-12
7873,3992.9,2014-12-20
1155,3801.0,1981-11-23
5477,13077.9,2013-11-02
3422,9093.8,1978-03-26
4916,5977.2,1985-08-30
4588,5945.7,1989-08-09
3677,3610.8,1988-04-23
5391,8555.7,1997-07-02
3484,4958.1,1970-07-20
680,15377.5,1976-01-06
1605,7044.5,1974-12-12
2862,15692.7,1983-11-14
1962,3188.4,1979-05-07
6261,6428.9,1989-03-05
5455,15199.0,1998-11-21
4536,17961.9,1994-02-24
1496,18634.8,1985-01-09
209,7621.6,2010-08-30
6104,11306.1,1973-06-29
1635,8907.0,1977-04-12
5466,6194.9,1991-05-15
5064,3853.5,1973-11-25
1525,11227.9,2002-11-24
516,12990.5,1995-11-03
5305,18845.4,2009-07-14
5393,16832.6,1979-02-11
3949,9942.6,2000-04-07
1587,9793.3,2016-12-07
2541,1211.8,1996-06-15
1072,12906.9,2022-04-09
2569,8649.6,1988-02-14
446,17959.3,2001-08-23
1633,9061.0,2017-11-03
3285,1498.9,2007-08-01
6579,9261.0,1990-06-13
1382,9462.0,1980-05-28
5842,14698.2,2023-12-21
5106,767.3,1976-08-10
6280,16824.9,1970-05-04
5083,10368.1,2004-10-14
7825,14586.2,2006-12-26
3982,3270.2,2022-04-29
162,9766.3,1978-09-10
3865,1128.3,2004-08-06
792,19530.0,1974-08-05
147,2541.3,1971-09-11
2533,12530.1,2013-07-21
7784,734.0,2000-02-01
3044,1286.2,2018-08-17
1958,7040.5,2004-05-02
3883,6996.0,1993-11-28
6799,4391.5,1981-07-14
4993,12497.1,1982-09-19
1461,16260.7,2021-11-07
2893,18404.9,1972-10-11
3218,17444.6,2015-06-19
3042,19514.7,1990-01-21
1023,1247.0,1999-06-10
7287,7993.8,2017-11-25
7330,18106.3,1993-03-26
2498,5120.6,1992-05-09
3301,11793.9,2000-02-14
6994,9390.8,1979-12-15
6718,13317.6,2011-10-13
3060,14511.0,1998-12-12
6108,5605.4,2010-02-21
3044,8676.3,1999-08-18
4350,8404.5,2013-06-09
3668,19086.7,1974-11-24
981,11196.7,2018-06-23
6101,7427.7,1977-12-31
2943,3755.1,1974-04-07
5889,19991.8,2013-02-03
399,13518.7,1979-04-26
1523,11144.5,1982-11-13
3179,15106.9,1993-08-08
3459,13806.1,2011-09-09
2298,2607.7,1976-01-01
1228,9166.4,2017-11-17
4612,3885.6,2021-04-20
5050,10951.9,2011-09-01
1306,8432.2,2022-02-04
4671,18482.5,1989-12-11
3706,7189.7,1970-01-01
775,9835.8,2023-01-12
4808,15307.6,1978-02-22
663,12584.0,1970-12-18
934,2031.0,2020-05-31
6528,4455.1,2012-04-17
560,11026.9,2017-12-02
3118,2841.4,2005-12-02
978,16224.0,1990-12-12
6150,1675.1,1988-08-17
2429,1130.8,2023-10-08
4548,11823.1,1998-01-28
5539,18371.9,1996-12-19
7179,17166.4,2014-05-09
7711,14197.0,1986-01-03
7395,10983.7,1985-09-19
1197,1349.9,1994-12-21
1891,10428.0,1983-08-10
3604,14434.8,1976-08-30
880,9307.8,1970-11-01
4752,5261.6,1989-01-16
6660,17145.9,1982-07-08
5115,2648.7,1993-05-09
1659,12864.0,1978-03-09
3267,14434.4,2018-01-01
3293,9304.2,2001-02-05
1072,12320.6,1984-07-12
